Id,Category
159,ApplyLipstick
160,Rafting
161,Swing
162,UnevenBars
163,WritingOnBoard
164,HighJump
165,BalanceBeam
166,BaseballPitch
167,MoppingFloor
168,Bowling
169,SalsaSpin
170,Lunges
171,BreastStroke
172,Biking
173,BaseballPitch
174,JumpRope
175,HorseRiding
176,Fencing
177,CliffDiving
178,Biking
179,Punch
180,Diving
181,Fencing
182,Bowling
183,Skijet
184,BlowingCandles
185,BlowingCandles
186,BabyCrawling
187,FloorGymnastics
188,PlayingGuitar
189,Bowling
190,IceDancing
191,Kayaking
192,CliffDiving
193,Punch
194,SalsaSpin
195,Drumming
196,PlayingViolin
197,Haircut
198,BlowDryHair
199,Biking
200,PlayingDhol
201,Bowling
202,BabyCrawling
203,Basketball
204,SumoWrestling
205,Fencing
206,ApplyEyeMakeup
207,PoleVault
208,TrampolineJumping
209,Skiing
210,WalkingWithDog
211,Lunges
212,Haircut
213,Surfing
214,Basketball
215,Biking
216,SoccerPenalty
217,StillRings
218,HeadMassage
219,Haircut
220,HorseRace
221,FloorGymnastics
222,SkateBoarding
223,WallPushups
224,StillRings
225,PlayingSitar
226,TaiChi
227,BlowingCandles
228,BabyCrawling
229,Hammering
230,PizzaTossing
231,Billiards
232,SkyDiving
233,Billiards
234,LongJump
235,HorseRiding
236,Kayaking
237,Shotput
238,HighJump
239,PommelHorse
240,SalsaSpin
241,BlowingCandles
242,MoppingFloor
243,Biking
244,BreastStroke
245,ThrowDiscus
246,Drumming
247,BoxingSpeedBag
248,Bowling
249,CricketBowling
250,HandStandPushups
251,BodyWeightSquats
252,FrisbeeCatch
253,BenchPress
254,BandMarching
255,BasketballDunk
256,PommelHorse
257,BenchPress
258,PizzaTossing
259,FrisbeeCatch
260,HeadMassage
261,Skijet
262,PommelHorse
263,PlayingViolin
264,BoxingPunchingBag
265,BlowDryHair
266,BandMarching
267,Bowling
268,Punch
269,PlayingDhol
270,PullUps
271,ShavingBeard
272,JavelinThrow
273,BalanceBeam
274,HorseRace
275,CliffDiving
276,BalanceBeam
277,Surfing
278,Swing
279,MoppingFloor
280,PullUps
281,YoYo
282,PoleVault
283,SoccerJuggling
284,Kayaking
285,CricketBowling
286,BenchPress
287,FrisbeeCatch
288,ApplyEyeMakeup
289,PoleVault
290,HorseRiding
291,RopeClimbing
292,ParallelBars
293,BoxingSpeedBag
294,BalanceBeam
295,Kayaking
296,Billiards
297,TennisSwing
298,ApplyLipstick
299,Rafting
300,Kayaking
301,RockClimbingIndoor
302,BoxingSpeedBag
303,Knitting
304,BlowDryHair
305,CricketShot
306,BenchPress
307,PushUps
308,Archery
309,Drumming
310,Punch
311,WalkingWithDog
312,JavelinThrow
313,Archery
314,Rowing
315,CliffDiving
316,Surfing
317,TrampolineJumping
318,RockClimbingIndoor
319,Basketball
320,SalsaSpin
321,Rafting
322,PoleVault
323,CliffDiving
324,CliffDiving
325,CliffDiving
326,BoxingPunchingBag
327,BrushingTeeth
328,PoleVault
329,StillRings
330,RockClimbingIndoor
331,Skiing
332,Nunchucks
333,Bowling
334,Punch
335,BabyCrawling
336,Haircut
337,RopeClimbing
338,IceDancing
339,TrampolineJumping
340,LongJump
341,TrampolineJumping
342,HandStandWalking
343,YoYo
344,BlowingCandles
345,JumpRope
346,Basketball
347,Skiing
348,BodyWeightSquats
349,BoxingPunchingBag
350,JavelinThrow
351,Haircut
352,HulaHoop
353,RockClimbingIndoor
354,PlayingPiano
355,FloorGymnastics
356,StillRings
357,HandStandPushups
358,CleanAndJerk
359,UnevenBars
360,CuttingInKitchen
361,StillRings
362,BreastStroke
363,Shotput
364,JavelinThrow
365,Skijet
366,HandStandWalking
367,Bowling
368,HighJump
369,Shotput
370,Bowling
371,FrisbeeCatch
372,RockClimbingIndoor
373,Rowing
374,Biking
375,Punch
376,Basketball
377,JavelinThrow
378,CliffDiving
379,Basketball
380,BlowingCandles
381,JavelinThrow
382,Kayaking
383,Biking
384,PoleVault
385,TaiChi
386,MoppingFloor
387,Archery
388,BoxingPunchingBag
389,BreastStroke
390,Archery
391,BenchPress
392,Haircut
393,MoppingFloor
394,MoppingFloor
395,Bowling
396,FrisbeeCatch
397,WritingOnBoard
398,Diving
399,BlowingCandles
400,CricketBowling
401,Basketball
402,Rafting
403,Mixing
404,BreastStroke
405,PoleVault
406,Knitting
407,RopeClimbing
408,WallPushups
409,PizzaTossing
410,Nunchucks
411,WalkingWithDog
412,BenchPress
413,Diving
414,SalsaSpin
415,FieldHockeyPenalty
416,Swing
417,GolfSwing
418,Diving
419,HighJump
420,Kayaking
421,FrisbeeCatch
422,BreastStroke
423,Fencing
424,Knitting
425,JavelinThrow
426,Bowling
427,BreastStroke
428,Skiing
429,BlowDryHair
430,Drumming
431,Skiing
432,BalanceBeam
433,JumpingJack
434,BoxingPunchingBag
435,HorseRace
436,Punch
437,HandStandWalking
438,Skijet
439,Basketball
440,Surfing
441,FieldHockeyPenalty
442,Drumming
443,BenchPress
444,PommelHorse
445,Kayaking
446,Kayaking
447,Skijet
448,JumpingJack
449,BlowingCandles
450,BlowingCandles
451,PommelHorse
452,GolfSwing
453,MoppingFloor
454,MoppingFloor
455,HorseRiding
456,Rafting
457,Basketball
458,Surfing
459,Kayaking
460,FrisbeeCatch
461,JavelinThrow
462,BodyWeightSquats
463,CricketShot
464,SalsaSpin
465,HeadMassage
466,StillRings
467,PullUps
468,RopeClimbing
469,HorseRace
470,BabyCrawling
471,Knitting
472,WalkingWithDog
473,PommelHorse
474,Skijet
475,PlayingViolin
476,Biking
477,Biking
478,BandMarching
479,Nunchucks
480,Surfing
481,ApplyLipstick
482,PlayingTabla
483,BlowingCandles
484,Biking
485,BlowingCandles
486,Swing
487,ApplyLipstick
488,BlowingCandles
489,HandStandPushups
490,LongJump
491,BlowingCandles
492,PizzaTossing
493,Archery
494,Swing
495,SumoWrestling
496,Basketball
497,PlayingDaf
498,BoxingSpeedBag
499,BandMarching
500,HighJump
501,Bowling
502,TennisSwing
503,GolfSwing
504,BreastStroke
