Id,Category
118,MoppingFloor
119,Rowing
120,HeadMassage
121,BoxingPunchingBag
122,PoleVault
123,PommelHorse
124,PushUps
125,IceDancing
126,JumpRope
127,BodyWeightSquats
128,HammerThrow
129,JumpRope
130,CliffDiving
131,PlayingDhol
132,Swing
133,ThrowDiscus
134,BenchPress
135,FrisbeeCatch
136,PlayingViolin
137,ParallelBars
138,Rafting
139,BasketballDunk
140,LongJump
141,PommelHorse
142,Skijet
143,WalkingWithDog
144,CricketShot
145,SalsaSpin
146,BoxingSpeedBag
147,CleanAndJerk
148,SoccerPenalty
149,TrampolineJumping
150,HulaHoop
151,Bowling
152,ApplyLipstick
153,ShavingBeard
154,Skiing
155,Lunges
156,PoleVault
157,BoxingSpeedBag
158,CricketBowling
159,WallPushups
160,PlayingDhol
161,HulaHoop
162,HorseRace
163,BenchPress
164,Knitting
165,Rafting
166,PlayingViolin
167,VolleyballSpiking
168,PommelHorse
169,BrushingTeeth
170,Knitting
171,PlayingSitar
172,MoppingFloor
173,RockClimbingIndoor
174,PlayingTabla
175,StillRings
176,PullUps
177,PommelHorse
178,BoxingPunchingBag
179,StillRings
180,RopeClimbing
181,Kayaking
182,Archery
183,PlayingPiano
184,Bowling
185,BaseballPitch
186,PushUps
187,BoxingSpeedBag
188,YoYo
189,HandStandWalking
190,YoYo
191,WritingOnBoard
192,Fencing
193,JumpRope
194,MoppingFloor
195,BabyCrawling
196,LongJump
197,HammerThrow
198,JugglingBalls
199,CricketShot
200,PlayingCello
201,FloorGymnastics
202,PlayingDaf
203,CuttingInKitchen
204,JavelinThrow
205,BrushingTeeth
206,Surfing
207,Rowing
208,TrampolineJumping
209,Swing
210,GolfSwing
211,TableTennisShot
212,PlayingGuitar
213,TrampolineJumping
214,YoYo
215,SoccerPenalty
216,ShavingBeard
217,BaseballPitch
218,PommelHorse
219,FrontCrawl
220,TaiChi
221,LongJump
222,ParallelBars
223,Shotput
224,LongJump
225,Drumming
226,BasketballDunk
227,PlayingSitar
228,CleanAndJerk
229,Nunchucks
230,RopeClimbing
231,HulaHoop
232,StillRings
233,FieldHockeyPenalty
234,PlayingGuitar
235,Drumming
236,BasketballDunk
237,BenchPress
238,JumpingJack
239,BrushingTeeth
240,Biking
241,BlowingCandles
242,BenchPress
243,SoccerPenalty
244,HorseRiding
245,ThrowDiscus
246,Mixing
247,UnevenBars
248,Rafting
249,WritingOnBoard
250,BalanceBeam
251,PlayingFlute
252,PlayingGuitar
253,PizzaTossing
254,SalsaSpin
255,BenchPress
256,FloorGymnastics
257,PlayingGuitar
258,FieldHockeyPenalty
259,PoleVault
260,BlowingCandles
261,CliffDiving
262,SoccerPenalty
263,Billiards
264,SkyDiving
265,HulaHoop
266,FrontCrawl
267,PizzaTossing
268,LongJump
269,Punch
270,PoleVault
271,ApplyEyeMakeup
272,HorseRace
273,PlayingTabla
274,Bowling
275,CricketShot
276,Bowling
277,WalkingWithDog
278,PizzaTossing
279,CricketBowling
280,HorseRace
281,HeadMassage
282,Hammering
283,BasketballDunk
284,Rafting
285,Typing
286,Archery
287,BasketballDunk
288,SoccerJuggling
289,Shotput
290,PoleVault
291,WallPushups
292,BaseballPitch
293,ApplyEyeMakeup
294,PlayingPiano
295,IceDancing
296,MoppingFloor
297,PizzaTossing
298,BabyCrawling
299,StillRings
300,Nunchucks
301,PlayingDaf
302,UnevenBars
303,Mixing
304,Swing
305,BlowingCandles
306,BlowDryHair
307,BoxingSpeedBag
308,Nunchucks
309,HandStandPushups
310,HorseRiding
311,PlayingFlute
312,ShavingBeard
313,JavelinThrow
314,Basketball
315,BaseballPitch
316,PlayingPiano
317,IceDancing
318,PlayingDhol
319,Basketball
320,HorseRace
321,Mixing
322,TrampolineJumping
323,HulaHoop
324,BalanceBeam
325,PommelHorse
326,Biking
327,Fencing
328,CliffDiving
329,TennisSwing
330,CricketShot
331,BreastStroke
332,TennisSwing
333,TennisSwing
334,UnevenBars
335,SoccerPenalty
336,MoppingFloor
337,VolleyballSpiking
338,VolleyballSpiking
339,PullUps
340,Rafting
341,PommelHorse
342,Billiards
343,WallPushups
344,FloorGymnastics
345,RopeClimbing
346,ApplyEyeMakeup
347,ApplyEyeMakeup
348,RopeClimbing
349,BasketballDunk
350,PlayingSitar
351,Swing
352,Skiing
353,Kayaking
354,TableTennisShot
355,ParallelBars
356,CricketShot
357,BaseballPitch
358,SumoWrestling
359,WritingOnBoard
360,BalanceBeam
361,CliffDiving
362,SkyDiving
363,PizzaTossing
364,HandStandWalking
365,BoxingPunchingBag
366,BabyCrawling
367,BlowingCandles
368,CuttingInKitchen
369,Kayaking
370,StillRings
371,PlayingFlute
372,PlayingPiano
373,Surfing
374,JumpRope
375,JugglingBalls
376,HighJump
377,MoppingFloor
378,PlayingPiano
379,Surfing
380,PlayingFlute
381,Basketball
382,Hammering
383,BrushingTeeth
384,BenchPress
385,Hammering
386,Skiing
387,RockClimbingIndoor
388,Kayaking
389,ApplyLipstick
390,PommelHorse
391,Nunchucks
392,CleanAndJerk
393,Swing
394,PlayingCello
395,SoccerJuggling
396,UnevenBars
397,WallPushups
398,StillRings
399,HighJump
400,Surfing
401,FloorGymnastics
402,PlayingSitar
403,Drumming
404,Hammering
405,Skiing
406,ThrowDiscus
407,UnevenBars
408,ApplyEyeMakeup
409,BlowDryHair
410,StillRings
411,SkateBoarding
412,PlayingViolin
413,PlayingCello
414,BalanceBeam
415,HorseRace
416,PizzaTossing
417,Drumming
418,Nunchucks
419,HandStandWalking
420,HorseRiding
421,BlowDryHair
422,CuttingInKitchen
423,JugglingBalls
424,HandStandWalking
425,SalsaSpin
426,Archery
427,Skiing
428,BoxingSpeedBag
429,BlowDryHair
430,PlayingTabla
431,Skijet
432,Rowing
433,Skiing
434,PlayingGuitar
435,Swing
436,Basketball
437,SoccerJuggling
438,CricketBowling
439,FloorGymnastics
440,FrontCrawl
441,Nunchucks
442,SalsaSpin
443,BaseballPitch
444,FieldHockeyPenalty
445,PlayingViolin
446,BenchPress
447,SkyDiving
448,HulaHoop
449,RockClimbingIndoor
450,ApplyEyeMakeup
451,HandStandPushups
452,Rafting
453,PlayingViolin
454,Knitting
455,YoYo
456,PlayingPiano
457,JavelinThrow
458,UnevenBars
459,SoccerPenalty
460,WritingOnBoard
461,CricketBowling
462,CricketShot
463,BandMarching
464,MilitaryParade
465,PullUps
466,CleanAndJerk
467,LongJump
468,SoccerJuggling
469,BasketballDunk
470,TrampolineJumping
471,JumpingJack
472,Fencing
473,ApplyLipstick
474,PlayingViolin
475,Drumming
476,PizzaTossing
477,Fencing
478,TrampolineJumping
479,StillRings
480,WritingOnBoard
481,FieldHockeyPenalty
482,HammerThrow
483,Skiing
484,BrushingTeeth
485,WallPushups
486,BandMarching
487,YoYo
488,FloorGymnastics
489,HandStandPushups
490,PlayingSitar
491,BabyCrawling
492,Skiing
493,PlayingGuitar
494,CliffDiving
495,Shotput
496,Diving
497,TaiChi
498,ThrowDiscus
499,FrisbeeCatch
500,YoYo
501,Skiing
502,PlayingTabla
503,HorseRiding
504,HighJump
505,SoccerJuggling
506,Surfing
507,FrisbeeCatch
508,MilitaryParade
509,PommelHorse
510,RopeClimbing
511,WritingOnBoard
512,FieldHockeyPenalty
513,Haircut
514,Lunges
515,ApplyLipstick
516,WalkingWithDog
517,MilitaryParade
518,Typing
519,HorseRiding
520,BenchPress
521,JumpRope
522,Rowing
523,LongJump
524,Punch
525,SoccerPenalty
526,ApplyEyeMakeup
527,WalkingWithDog
528,Swing
529,VolleyballSpiking
530,HandStandWalking
531,PlayingFlute
532,BoxingSpeedBag
533,Haircut
534,Knitting
535,VolleyballSpiking
536,SalsaSpin
537,BabyCrawling
538,BaseballPitch
539,Kayaking
540,FloorGymnastics
541,CricketBowling
542,BandMarching
543,Billiards
544,HandStandPushups
545,SumoWrestling
546,Hammering
547,PlayingSitar
548,GolfSwing
549,ApplyEyeMakeup
550,PushUps
551,CuttingInKitchen
552,Fencing
553,BabyCrawling
554,JavelinThrow
555,SkyDiving
556,HandStandPushups
557,PlayingViolin
558,PlayingFlute
559,PlayingGuitar
560,HighJump
561,PushUps
562,Drumming
563,LongJump
564,Skijet
565,Typing
566,BoxingSpeedBag
567,PommelHorse
568,SkateBoarding
569,SoccerPenalty
570,PlayingDaf
571,CricketShot
572,PlayingGuitar
573,JugglingBalls
574,Swing
575,BoxingPunchingBag
576,HorseRiding
577,IceDancing
578,WallPushups
579,Typing
580,WritingOnBoard
581,Diving
582,ApplyEyeMakeup
583,ShavingBeard
584,UnevenBars
585,HeadMassage
586,BlowingCandles
587,Bowling
588,SkyDiving
589,VolleyballSpiking
590,Billiards
591,PullUps
592,WritingOnBoard
593,Mixing
594,Nunchucks
595,HandStandWalking
596,HighJump
597,Billiards
598,CleanAndJerk
599,FloorGymnastics
600,HulaHoop
601,CleanAndJerk
602,LongJump
603,FieldHockeyPenalty
604,CleanAndJerk
605,Archery
606,Skiing
607,BrushingTeeth
608,BandMarching
609,PlayingDaf
610,YoYo
611,FrontCrawl
612,MoppingFloor
613,BoxingPunchingBag
614,Mixing
615,FrisbeeCatch
616,BandMarching
617,UnevenBars
618,HighJump
619,Punch
620,HorseRace
621,HandStandWalking
622,Biking
623,Diving
624,Typing
625,VolleyballSpiking
626,PlayingFlute
627,BlowDryHair
628,YoYo
629,UnevenBars
630,Surfing
631,PlayingDhol
632,JumpRope
633,RopeClimbing
634,JugglingBalls
635,ShavingBeard
636,MoppingFloor
637,SumoWrestling
638,PlayingCello
639,ThrowDiscus
640,BreastStroke
641,PullUps
642,Rafting
643,HulaHoop
644,WallPushups
645,PlayingSitar
646,BlowingCandles
647,BoxingPunchingBag
648,PommelHorse
649,TaiChi
650,JugglingBalls
651,Biking
652,CleanAndJerk
653,LongJump
654,WalkingWithDog
655,SumoWrestling
656,PlayingCello
657,BenchPress
658,Billiards
659,Lunges
660,ThrowDiscus
661,Knitting
662,ParallelBars
663,BabyCrawling
664,PlayingGuitar
665,JumpRope
666,BabyCrawling
667,IceDancing
668,Biking
669,IceDancing
670,PizzaTossing
671,CricketShot
672,Billiards
673,Lunges
674,HandStandPushups
675,SkyDiving
676,Bowling
677,PlayingCello
678,WritingOnBoard
679,MilitaryParade
680,WallPushups
681,JavelinThrow
682,Rowing
683,ThrowDiscus
684,Basketball
685,PlayingSitar
686,FrontCrawl
687,SoccerJuggling
688,ParallelBars
689,Basketball
690,CliffDiving
691,ThrowDiscus
692,PommelHorse
693,JavelinThrow
694,PlayingPiano
695,JumpingJack
696,TableTennisShot
697,Skijet
698,PullUps
699,SalsaSpin
700,Bowling
701,Archery
702,Bowling
703,GolfSwing
704,Rowing
705,Skiing
706,FloorGymnastics
707,HandStandWalking
708,ApplyEyeMakeup
709,Billiards
710,BalanceBeam
711,BandMarching
712,BoxingSpeedBag
713,PlayingFlute
714,PlayingFlute
715,BlowDryHair
716,PlayingCello
717,ThrowDiscus
718,Diving
719,VolleyballSpiking
720,PlayingFlute
721,BlowingCandles
722,YoYo
723,Punch
724,CricketShot
725,PizzaTossing
726,Hammering
727,Biking
728,JavelinThrow
729,BenchPress
730,TableTennisShot
731,PlayingFlute
732,HighJump
733,Rafting
734,Kayaking
735,MilitaryParade
736,PlayingDhol
737,Haircut
738,PlayingPiano
739,SoccerPenalty
740,IceDancing
741,PommelHorse
742,Punch
743,CricketShot
744,PlayingDhol
745,Archery
746,JumpRope
747,CuttingInKitchen
748,FrisbeeCatch
749,HammerThrow
750,TaiChi
751,HeadMassage
752,FrontCrawl
753,PlayingFlute
754,Basketball
755,TableTennisShot
756,Typing
757,SoccerPenalty
758,Skijet
759,BoxingSpeedBag
760,SoccerJuggling
761,BodyWeightSquats
762,HandStandPushups
763,Billiards
764,FieldHockeyPenalty
765,PlayingSitar
766,BodyWeightSquats
767,HeadMassage
768,TableTennisShot
769,PlayingCello
770,ApplyLipstick
771,Swing
772,GolfSwing
773,CuttingInKitchen
774,PushUps
775,SumoWrestling
776,ParallelBars
777,HeadMassage
778,Shotput
779,Lunges
780,JugglingBalls
781,LongJump
782,JavelinThrow
783,TableTennisShot
784,BandMarching
785,PlayingFlute
786,PullUps
787,PlayingGuitar
788,StillRings
789,Lunges
790,ParallelBars
791,Hammering
792,PlayingDhol
793,BandMarching
794,ParallelBars
795,Mixing
796,WritingOnBoard
797,IceDancing
798,JumpRope
799,BasketballDunk
800,Typing
801,CuttingInKitchen
802,HandStandPushups
803,SkateBoarding
804,BrushingTeeth
805,TaiChi
806,LongJump
807,Typing
808,GolfSwing
809,TaiChi
810,BenchPress
811,VolleyballSpiking
812,Fencing
813,Biking
814,BabyCrawling
815,PullUps
816,VolleyballSpiking
817,Fencing
818,ShavingBeard
819,SkateBoarding
820,PommelHorse
821,PlayingViolin
822,RockClimbingIndoor
823,Drumming
824,MoppingFloor
825,MilitaryParade
826,HorseRiding
827,ApplyEyeMakeup
828,PullUps
829,CuttingInKitchen
830,SumoWrestling
831,TrampolineJumping
832,BodyWeightSquats
833,SkateBoarding
834,Nunchucks
835,Drumming
836,BrushingTeeth
837,HandStandWalking
838,HorseRace
839,Basketball
840,ApplyLipstick
841,BlowingCandles
842,Rafting
843,Biking
844,WritingOnBoard
845,HammerThrow
846,WallPushups
847,HorseRace
848,BaseballPitch
849,Surfing
850,HorseRace
851,Rafting
852,PlayingDaf
853,JugglingBalls
854,TrampolineJumping
855,IceDancing
856,BodyWeightSquats
857,SkateBoarding
858,LongJump
859,CleanAndJerk
860,SalsaSpin
861,FloorGymnastics
862,PlayingDhol
863,TennisSwing
864,JumpRope
865,SoccerJuggling
866,PlayingDaf
867,RockClimbingIndoor
868,WalkingWithDog
869,ParallelBars
870,LongJump
871,Rafting
872,CricketShot
873,PlayingCello
874,HulaHoop
875,HeadMassage
876,BreastStroke
877,BlowDryHair
878,FrisbeeCatch
879,CleanAndJerk
880,CricketShot
881,TennisSwing
882,HammerThrow
883,PlayingGuitar
884,BandMarching
885,SumoWrestling
886,Typing
887,RopeClimbing
888,Rafting
889,FrontCrawl
890,WritingOnBoard
891,UnevenBars
892,Rowing
893,Lunges
894,SoccerPenalty
895,Punch
896,FloorGymnastics
897,WalkingWithDog
898,BlowingCandles
899,BasketballDunk
900,HammerThrow
901,BenchPress
902,ShavingBeard
903,PlayingGuitar
904,Rowing
905,BodyWeightSquats
906,SkateBoarding
907,PlayingCello
908,BreastStroke
909,ApplyEyeMakeup
910,VolleyballSpiking
911,PushUps
912,Punch
913,TrampolineJumping
914,PullUps
915,HulaHoop
916,ThrowDiscus
917,BrushingTeeth
918,Knitting
919,PlayingDaf
920,Basketball
921,Archery
922,JumpRope
923,Surfing
924,YoYo
925,Lunges
926,Hammering
927,MilitaryParade
928,BalanceBeam
929,BaseballPitch
930,PlayingSitar
931,IceDancing
932,Haircut
933,BoxingPunchingBag
934,BandMarching
935,BalanceBeam
936,ShavingBeard
937,StillRings
938,CricketShot
939,PoleVault
940,HammerThrow
941,ApplyLipstick
942,Billiards
943,PlayingDaf
944,Typing
945,PlayingViolin
946,SoccerJuggling
947,Knitting
948,MilitaryParade
949,TennisSwing
950,BlowDryHair
951,LongJump
952,HulaHoop
953,PoleVault
954,TennisSwing
955,Skiing
956,FrisbeeCatch
957,CricketShot
958,BreastStroke
959,BasketballDunk
960,BlowDryHair
961,TennisSwing
962,BrushingTeeth
963,Knitting
964,Fencing
965,ParallelBars
966,HeadMassage
967,YoYo
968,HorseRace
969,PlayingViolin
970,BodyWeightSquats
971,PushUps
972,BenchPress
973,Haircut
974,Kayaking
975,Lunges
976,WritingOnBoard
977,PizzaTossing
978,PlayingDaf
979,Nunchucks
980,Nunchucks
981,JumpingJack
982,UnevenBars
983,SoccerJuggling
984,Shotput
985,ThrowDiscus
986,ThrowDiscus
987,BaseballPitch
988,BoxingPunchingBag
989,YoYo
990,Bowling
991,Kayaking
992,TennisSwing
993,WallPushups
994,GolfSwing
995,Knitting
996,TaiChi
997,BaseballPitch
998,BlowingCandles
999,MilitaryParade
1000,PullUps
1001,CricketBowling
1002,FloorGymnastics
1003,BreastStroke
1004,BalanceBeam
1005,PlayingDaf
1006,JumpRope
1007,Diving
1008,JavelinThrow
1009,HighJump
1010,BoxingPunchingBag
1011,Archery
1012,RockClimbingIndoor
1013,SoccerJuggling
1014,RopeClimbing
1015,SoccerJuggling
1016,Rowing
1017,SoccerPenalty
1018,Mixing
1019,CleanAndJerk
1020,StillRings
1021,TaiChi
1022,HorseRace
1023,HandStandPushups
1024,PoleVault
1025,Haircut
1026,HandStandPushups
1027,Basketball
1028,TrampolineJumping
1029,ApplyLipstick
1030,HorseRace
1031,PlayingSitar
1032,BalanceBeam
1033,HorseRiding
1034,PlayingCello
1035,HeadMassage
1036,PlayingFlute
1037,JumpRope
1038,CricketShot
1039,BrushingTeeth
1040,SkyDiving
1041,PizzaTossing
1042,Typing
1043,BaseballPitch
1044,StillRings
1045,Archery
1046,Skijet
1047,Rowing
1048,VolleyballSpiking
1049,BabyCrawling
1050,CleanAndJerk
1051,Biking
1052,BaseballPitch
1053,WalkingWithDog
1054,HeadMassage
1055,JumpRope
1056,BoxingPunchingBag
1057,JumpRope
1058,Skiing
1059,RopeClimbing
1060,BlowingCandles
1061,Rafting
1062,Drumming
1063,FloorGymnastics
1064,SkateBoarding
1065,CuttingInKitchen
1066,BasketballDunk
1067,CricketBowling
1068,ThrowDiscus
1069,LongJump
1070,CricketBowling
1071,BenchPress
1072,Kayaking
1073,SkateBoarding
1074,Billiards
1075,ParallelBars
1076,HorseRiding
1077,Shotput
1078,Mixing
1079,JugglingBalls
1080,Swing
1081,ShavingBeard
1082,Swing
1083,PushUps
1084,Shotput
1085,Rowing
1086,ApplyLipstick
1087,Bowling
1088,ParallelBars
1089,TrampolineJumping
1090,PommelHorse
1091,Hammering
1092,Punch
1093,PoleVault
1094,IceDancing
1095,Skijet
1096,BreastStroke
1097,PlayingDhol
1098,Skijet
1099,JavelinThrow
1100,BoxingPunchingBag
1101,WalkingWithDog
1102,Hammering
1103,CuttingInKitchen
1104,Mixing
1105,ApplyLipstick
1106,SoccerPenalty
1107,IceDancing
1108,ShavingBeard
1109,TrampolineJumping
1110,ApplyLipstick
1111,Diving
1112,FrisbeeCatch
1113,Archery
1114,PullUps
1115,Diving
1116,ParallelBars
1117,GolfSwing
1118,HeadMassage
1119,Nunchucks
1120,FieldHockeyPenalty
1121,GolfSwing
1122,Rowing
1123,Swing
1124,TrampolineJumping
1125,MilitaryParade
1126,ApplyLipstick
1127,Swing
1128,SkyDiving
1129,Lunges
1130,RockClimbingIndoor
1131,BlowingCandles
1132,BreastStroke
1133,RopeClimbing
1134,CliffDiving
1135,TennisSwing
1136,HammerThrow
1137,PlayingViolin
1138,PlayingSitar
1139,Rowing
1140,YoYo
1141,BlowingCandles
1142,SalsaSpin
1143,PullUps
1144,PlayingCello
1145,Diving
1146,Surfing
1147,ApplyEyeMakeup
1148,RopeClimbing
1149,Biking
1150,BodyWeightSquats
1151,PlayingTabla
1152,GolfSwing
1153,CliffDiving
1154,ApplyEyeMakeup
1155,HorseRace
1156,Rafting
1157,WallPushups
1158,Fencing
1159,ThrowDiscus
1160,StillRings
1161,Knitting
1162,BrushingTeeth
1163,Diving
1164,HeadMassage
1165,PlayingViolin
1166,SoccerJuggling
1167,CricketBowling
1168,HorseRace
1169,CricketShot
1170,PlayingSitar
1171,PlayingTabla
1172,FrontCrawl
1173,HandStandPushups
1174,BoxingSpeedBag
1175,SkyDiving
1176,FrisbeeCatch
1177,HandStandWalking
1178,FrontCrawl
1179,BodyWeightSquats
1180,HeadMassage
1181,HammerThrow
1182,ParallelBars
1183,JugglingBalls
1184,FieldHockeyPenalty
1185,PlayingSitar
1186,BaseballPitch
1187,MoppingFloor
1188,Surfing
1189,FieldHockeyPenalty
1190,JumpingJack
1191,Skiing
1192,Mixing
1193,PlayingDhol
1194,JumpingJack
1195,WallPushups
1196,HorseRiding
1197,BoxingPunchingBag
1198,HorseRace
1199,BreastStroke
1200,Lunges
1201,PlayingCello
1202,Skijet
1203,PlayingPiano
1204,BabyCrawling
1205,BoxingPunchingBag
1206,FieldHockeyPenalty
1207,Billiards
1208,IceDancing
1209,HammerThrow
1210,HandStandPushups
1211,HighJump
1212,Kayaking
1213,SkateBoarding
1214,BoxingPunchingBag
1215,MilitaryParade
1216,HulaHoop
1217,WallPushups
1218,Lunges
1219,Haircut
1220,FieldHockeyPenalty
1221,IceDancing
1222,JugglingBalls
1223,HandStandPushups
1224,BrushingTeeth
1225,PlayingTabla
1226,PlayingFlute
1227,PushUps
1228,BodyWeightSquats
1229,Mixing
1230,CricketShot
1231,Swing
1232,PlayingPiano
1233,RockClimbingIndoor
1234,Archery
1235,FieldHockeyPenalty
1236,Mixing
1237,Punch
1238,PlayingFlute
1239,ThrowDiscus
1240,PizzaTossing
1241,FloorGymnastics
1242,PullUps
1243,UnevenBars
1244,RockClimbingIndoor
1245,Nunchucks
1246,PoleVault
1247,HighJump
1248,Mixing
1249,Punch
1250,JumpRope
1251,BodyWeightSquats
1252,Fencing
1253,SalsaSpin
1254,BaseballPitch
1255,ApplyLipstick
1256,PlayingDaf
1257,HandStandWalking
1258,WalkingWithDog
1259,Nunchucks
1260,VolleyballSpiking
1261,TableTennisShot
1262,SkyDiving
1263,YoYo
1264,Fencing
1265,BlowDryHair
1266,PlayingTabla
1267,PlayingCello
1268,PushUps
1269,Hammering
1270,Knitting
1271,Drumming
1272,HighJump
1273,WallPushups
1274,CricketBowling
1275,ThrowDiscus
1276,TrampolineJumping
1277,HeadMassage
1278,Surfing
1279,Surfing
1280,Kayaking
1281,Diving
1282,Diving
1283,CleanAndJerk
1284,VolleyballSpiking
1285,Basketball
1286,BaseballPitch
1287,Biking
1288,SoccerJuggling
1289,SkyDiving
1290,JavelinThrow
1291,HighJump
1292,PlayingPiano
1293,PizzaTossing
1294,ApplyLipstick
1295,Drumming
1296,BabyCrawling
1297,SumoWrestling
1298,JavelinThrow
1299,GolfSwing
1300,PlayingSitar
1301,HammerThrow
1302,CleanAndJerk
1303,JumpingJack
1304,JumpingJack
1305,Archery
1306,SumoWrestling
1307,BlowDryHair
1308,PoleVault
1309,SkyDiving
1310,SkyDiving
1311,TennisSwing
1312,TaiChi
1313,VolleyballSpiking
1314,ParallelBars
1315,PlayingPiano
1316,Basketball
1317,PlayingGuitar
1318,PullUps
1319,FieldHockeyPenalty
1320,Shotput
1321,ShavingBeard
1322,VolleyballSpiking
1323,CricketShot
1324,SoccerJuggling
1325,WritingOnBoard
1326,BabyCrawling
1327,CuttingInKitchen
1328,Diving
1329,BlowDryHair
1330,CricketBowling
1331,PlayingDhol
1332,BlowingCandles
1333,Diving
1334,Skijet
1335,BreastStroke
1336,Rowing
1337,BrushingTeeth
1338,TableTennisShot
1339,Drumming
1340,MilitaryParade
1341,FrisbeeCatch
1342,Skijet
1343,Typing
1344,ShavingBeard
1345,BoxingPunchingBag
1346,PlayingPiano
1347,Hammering
1348,ParallelBars
1349,SalsaSpin
1350,BalanceBeam
1351,WalkingWithDog
1352,Haircut
1353,CleanAndJerk
1354,PizzaTossing
1355,TrampolineJumping
1356,HighJump
1357,Drumming
1358,BoxingPunchingBag
1359,WritingOnBoard
1360,Haircut
1361,PlayingSitar
1362,TennisSwing
1363,FrisbeeCatch
1364,ShavingBeard
1365,VolleyballSpiking
1366,WalkingWithDog
1367,Archery
1368,SkyDiving
1369,PushUps
1370,HammerThrow
1371,Basketball
1372,PlayingCello
1373,VolleyballSpiking
1374,CliffDiving
1375,HorseRiding
1376,JugglingBalls
1377,FloorGymnastics
1378,BaseballPitch
1379,JavelinThrow
1380,MoppingFloor
1381,Bowling
1382,Skijet
1383,PlayingCello
1384,FieldHockeyPenalty
1385,Shotput
1386,BodyWeightSquats
1387,HorseRiding
1388,Knitting
1389,SkateBoarding
1390,GolfSwing
1391,HandStandPushups
1392,BasketballDunk
1393,Nunchucks
1394,PommelHorse
1395,BaseballPitch
1396,StillRings
1397,MilitaryParade
1398,Hammering
1399,TaiChi
1400,VolleyballSpiking
1401,Billiards
1402,SumoWrestling
1403,Biking
1404,JugglingBalls
1405,StillRings
1406,UnevenBars
1407,PlayingPiano
1408,Typing
1409,BlowingCandles
1410,PlayingDhol
1411,SoccerPenalty
1412,Drumming
1413,HammerThrow
1414,SoccerJuggling
1415,Diving
1416,Bowling
1417,PlayingCello
1418,HandStandPushups
1419,SoccerJuggling
1420,BabyCrawling
1421,TableTennisShot
1422,RockClimbingIndoor
1423,HighJump
1424,GolfSwing
1425,Rowing
1426,PlayingTabla
1427,Billiards
1428,Diving
1429,Archery
1430,BrushingTeeth
1431,Shotput
1432,Biking
1433,PlayingPiano
1434,Shotput
1435,PlayingDaf
1436,HulaHoop
1437,Shotput
1438,HorseRace
1439,ShavingBeard
1440,BreastStroke
1441,Fencing
1442,HulaHoop
1443,HandStandWalking
1444,SoccerJuggling
1445,FrontCrawl
1446,TennisSwing
1447,Billiards
1448,Nunchucks
1449,SumoWrestling
1450,BreastStroke
1451,HammerThrow
1452,SkateBoarding
1453,SkateBoarding
1454,BlowingCandles
1455,BlowingCandles
1456,Swing
1457,HandStandPushups
1458,HammerThrow
1459,Surfing
1460,JumpingJack
1461,PommelHorse
1462,ParallelBars
1463,WritingOnBoard
1464,PlayingDaf
1465,Skiing
1466,GolfSwing
1467,MoppingFloor
1468,WritingOnBoard
1469,JavelinThrow
1470,RockClimbingIndoor
1471,BandMarching
1472,HighJump
1473,BodyWeightSquats
1474,Mixing
1475,RopeClimbing
1476,RockClimbingIndoor
1477,Fencing
