Id,Category
250,PlayingDaf
251,TrampolineJumping
252,FrisbeeCatch
253,CliffDiving
254,PommelHorse
255,BasketballDunk
256,PommelHorse
257,HeadMassage
258,BoxingSpeedBag
259,Surfing
260,PlayingDaf
261,Rowing
262,PommelHorse
263,TennisSwing
264,HeadMassage
265,PlayingDhol
266,Lunges
267,CliffDiving
268,UnevenBars
269,PlayingGuitar
270,PullUps
271,ApplyEyeMakeup
272,TennisSwing
273,Shotput
274,HorseRace
275,JavelinThrow
276,FloorGymnastics
277,Surfing
278,Swing
279,HammerThrow
280,MoppingFloor
281,HulaHoop
282,VolleyballSpiking
283,TrampolineJumping
284,Diving
285,SoccerPenalty
286,StillRings
287,FrisbeeCatch
288,PlayingDaf
289,Nunchucks
290,ThrowDiscus
291,WalkingWithDog
292,FloorGymnastics
293,StillRings
294,Shotput
295,Skiing
296,Billiards
297,TennisSwing
298,ApplyEyeMakeup
299,UnevenBars
300,Kayaking
301,BandMarching
302,MoppingFloor
303,BoxingSpeedBag
304,ApplyEyeMakeup
305,HammerThrow
306,Drumming
307,PlayingGuitar
308,RopeClimbing
309,PlayingPiano
310,PommelHorse
311,Punch
312,HammerThrow
313,Nunchucks
314,Bowling
315,HandStandWalking
316,HandStandWalking
317,StillRings
318,BandMarching
319,Biking
320,BenchPress
321,BreastStroke
322,Punch
323,PlayingGuitar
324,PlayingDaf
325,RockClimbingIndoor
326,HandStandPushups
327,HulaHoop
328,Nunchucks
329,HandStandWalking
330,JumpingJack
331,CleanAndJerk
332,Biking
333,BreastStroke
334,BasketballDunk
335,SkyDiving
336,ApplyEyeMakeup
337,BlowingCandles
338,PlayingCello
339,PommelHorse
340,TrampolineJumping
341,StillRings
342,HulaHoop
343,StillRings
344,PlayingViolin
345,PlayingDaf
346,Nunchucks
347,Rowing
348,PlayingDaf
349,JumpingJack
350,Punch
351,HandStandWalking
352,Drumming
353,Mixing
354,PlayingPiano
355,VolleyballSpiking
356,StillRings
357,StillRings
358,BaseballPitch
359,Fencing
360,Shotput
361,Shotput
362,FrontCrawl
363,Shotput
364,PommelHorse
365,WalkingWithDog
366,HandStandWalking
367,Biking
368,JumpRope
369,Rafting
370,Bowling
371,LongJump
372,JumpingJack
373,Rowing
374,PoleVault
375,PommelHorse
376,Basketball
377,UnevenBars
378,RockClimbingIndoor
379,Skiing
380,BlowingCandles
381,TennisSwing
382,MilitaryParade
383,Biking
384,PoleVault
385,Shotput
386,WritingOnBoard
387,Basketball
388,HammerThrow
389,WritingOnBoard
390,HorseRace
391,HeadMassage
392,PlayingDaf
393,ThrowDiscus
394,StillRings
395,RockClimbingIndoor
396,SoccerPenalty
397,ThrowDiscus
398,Bowling
399,SalsaSpin
400,BrushingTeeth
401,BenchPress
402,Diving
403,BlowingCandles
404,BreastStroke
405,RopeClimbing
406,PlayingPiano
407,BlowingCandles
408,BabyCrawling
409,PlayingGuitar
410,Kayaking
411,Punch
412,BenchPress
413,HorseRace
414,SalsaSpin
415,CliffDiving
416,BandMarching
417,RopeClimbing
418,UnevenBars
419,HorseRiding
420,JumpRope
421,FloorGymnastics
422,BreastStroke
423,Fencing
424,HeadMassage
425,BalanceBeam
426,BabyCrawling
427,CricketBowling
428,BreastStroke
429,BlowDryHair
430,BoxingSpeedBag
431,Skiing
432,Fencing
433,ThrowDiscus
434,ApplyEyeMakeup
435,HorseRace
436,Punch
437,Diving
438,TrampolineJumping
439,Nunchucks
440,SkyDiving
441,Nunchucks
442,BoxingSpeedBag
443,BoxingSpeedBag
444,Punch
445,Kayaking
446,Kayaking
447,Nunchucks
448,Drumming
449,BlowingCandles
450,Biking
451,PommelHorse
452,Swing
453,Skiing
454,WritingOnBoard
455,BaseballPitch
456,ParallelBars
457,Biking
458,SkyDiving
459,Kayaking
460,Surfing
461,CricketShot
462,PlayingDaf
463,CricketBowling
464,PlayingDaf
465,BlowDryHair
466,StillRings
467,Bowling
468,HorseRace
469,HorseRace
470,HammerThrow
471,Knitting
472,Punch
473,Basketball
474,Punch
475,PlayingPiano
476,Swing
477,BandMarching
478,HighJump
479,Nunchucks
480,FrontCrawl
481,MoppingFloor
482,HandStandPushups
483,Mixing
484,BoxingSpeedBag
485,HeadMassage
486,Biking
487,ApplyEyeMakeup
488,BenchPress
489,RockClimbingIndoor
490,BabyCrawling
491,Drumming
492,Bowling
493,RopeClimbing
494,Drumming
495,Punch
496,JumpRope
497,PlayingDaf
498,RopeClimbing
499,Haircut
500,JumpingJack
501,HandStandWalking
502,Surfing
503,Swing
504,Shotput
